"","y.cashflow1","y.cashflow2","y.cashflow3","y.cashflow4","y.cashflow5","y.cashflow6","y.cashflow7","y.cashflow8","y.cashflow9","y.cashflow10","y.cashflow11","y.cashflow12","y.cashflow13","y.cashflow14","y.cashflow15","y.cashflow16","y.cashflow17","y.cashflow18","y.cashflow19","y.cashflow20","y.cashflow21","y.cashflow22","y.cashflow23","y.cashflow24","y.cashflow25","y.NPV_ISFM","x.years","x.discount_rate","x.var_cv","x.maize_yield","x.soybean_yield","x.maize_price","x.soybean_price","x.fertilizer","x.seed","x.pesticide","x.equipements","x.land","x.planting_harvest","x.transport"
"1",25465.8160956112,23839.8244839699,23283.4500152386,24563.5353183988,22957.7006250035,24331.9771592942,22813.5997039193,22448.7505950605,22589.1597921231,21348.6793668791,24918.2664423222,20760.9361680572,23281.7352607754,23339.286935893,21740.0797743158,24476.9815590681,24690.2457370918,21851.6396781287,21441.8770964399,22070.5963139471,26709.7772313974,25083.1109626337,22651.660770334,22491.8757380179,22513.6681840888,345625.688960182,25,5,5.88899059609701,2.45448028205576,3.27112057132728,6455.54339940246,4077.25701086488,412.757197603964,567.941295018114,280.628434802332,734.457997977923,965.962949318758,1689.90678367174,983.240080839295
"2",24756.605701085,21589.1778976617,21296.2914683031,23176.1543905339,20692.9549013581,21517.7466351938,21811.9244640229,22825.6237986401,21654.9766878221,23239.3029789679,22611.571868365,20333.8033249112,23995.8623876855,23290.3298388883,23015.8796153493,21435.8737306397,21282.9504004052,19546.5301123579,24363.4483944437,21599.3853485117,19913.7253176528,21933.7209338589,21540.677802011,23351.9420744295,24604.5675524135,329015.664297367,25,5,7.99903121133366,2.83415253774375,2.4759942065576,6446.28967351011,3463.45646877706,658.650316929845,182.457608450183,225.405892305225,895.127604963833,971.188799890351,1476.35395846806,437.451206004183
"3",24201.1032760617,27790.21949846,24212.1535304291,28631.5802790997,25178.473060706,23794.0592555354,23883.4801003196,24173.1123097639,26708.5445626186,26155.797282495,24309.0767527581,26668.1471660775,24574.2211854833,24587.2938588163,25528.4109447956,24705.2938873828,24534.6856872029,23755.3065901914,21536.3147427452,26118.0351887977,25127.8155781023,25362.3771819276,23679.0062160698,24191.6888061831,23734.4718342515,371467.992650221,25,5,6.56084912294655,3.0526893765286,3.22806705469792,6526.06878813258,3879.96288881066,1078.4599076691,383.840559430515,278.423139319446,1200.57993831666,963.905744510093,2190.16732125236,1328.93468281839
"4",20417.3418881814,19700.0697211349,19564.8228192842,21709.2909278572,18833.8472632951,19262.4480780157,18114.6777776094,20502.5135017884,21894.9582009159,18729.3392200956,19975.1018617356,20382.6932844311,20188.2412691199,19202.6172702637,20275.7889751956,19333.5980688941,21083.8816666471,19689.2554105731,19302.8664577834,19971.0359981146,19488.1165786391,18048.1245009027,22032.2823491628,21661.5210771677,18873.0411069215,294824.543760664,25,5,5.51889649796718,2.15061325509205,2.83297346792913,6481.83599005722,4351.75981733383,815.101763838492,833.795926475888,111.04696075263,841.566703040628,991.972408630249,1593.50041450954,950.262909661406
"5",32313.9615034924,30085.2390276687,30156.4286218989,30251.2129948163,31115.8854871022,29497.0228129994,30166.2972788092,27581.955557244,30232.8721226815,27133.3697136688,31677.7375921183,28558.1007527083,27633.5835949909,30930.8432860274,31432.6363088839,29691.1635271207,32186.0360960329,31220.3403956423,33968.8681094404,27931.9990074168,30262.7776300912,30755.5728312284,32948.6274615592,30988.2184278488,27521.7442619928,447186.715083572,25,5,8.83218490162348,3.22864568922194,2.73847437530559,6768.92140840229,4548.60894954261,604.661474320905,294.61444606861,174.097779211389,416.495767314448,884.174642769966,1263.60207834606,694.950370703165
"6",26821.9694482705,26491.0614016749,27287.6751220176,25359.7135085556,27349.1609264385,26769.7413388609,22815.4407179094,24338.4789270465,24243.0609349686,27038.0550797122,22514.3715583243,26999.9064381326,22329.0607667018,25889.3057409364,23478.2978073769,23198.5242989501,23227.7508968684,30611.3706297469,26778.9535900795,28895.9425283054,25717.8319807932,28746.5045272432,24263.1113586804,27806.8597747968,22298.8360083378,379963.802918363,25,5,9.05759466452315,3.02157796642493,3.18567447006025,6242.46234288055,4087.02292636219,752.931405951659,496.21868836118,219.671161847186,599.794682299498,974.120657038575,1707.4541242425,1135.43665073159
"7",27728.9565919315,23017.192113828,28404.4904737233,29946.5803396379,27558.3373463123,30125.4798843514,30015.9833922232,26526.1159147611,27425.3755956057,26244.0693392051,31993.586714476,26044.9933000286,27385.6448978321,24269.7186297932,26383.5894877344,28356.1120360547,31371.8020579643,24687.01675717,30192.8235626624,29307.7914236744,29667.2644691273,24976.1276694541,26444.8723053711,28576.6565879395,28082.8832387238,410727.838994479,25,5,8.20184648600074,3.17055945303686,2.9988556817076,6998.70468361688,3981.52119915828,1066.11082065458,862.585536468049,196.879071961201,543.272696627628,983.318387229236,1639.97870927479,945.494395252251
"8",17629.9481380459,17669.6635366532,21612.6483903094,20438.7962853462,20287.2659555126,20537.3141497636,21794.7516795667,16754.3668366328,20704.9099301082,17312.9590161645,19432.8596757949,17126.6676526227,20761.3930146044,18548.9438557939,21991.8561137376,20260.0264780489,22985.9204858913,18460.5423820552,19771.3888237808,19573.1502246992,16653.0690524118,19704.4175641302,20935.564657768,21687.9218606609,17271.8886256856,289505.84650612,25,5,10.011656483944,1.94290959043053,3.06761311394738,6549.66602851338,4071.81079641693,1021.39418836942,699.627449872126,169.344163593619,263.978756486457,943.265620427967,1537.91864882967,1241.21866199127
"9",25076.6595551681,21794.5241943249,22790.7524081291,23719.7139564658,20971.2648989608,21106.1597730022,20806.2026944003,25144.8420844404,20317.5909787541,21783.560172649,24654.1241352503,21536.3044155292,22472.772999194,25362.0629392386,20707.5264938112,23978.9955644072,21442.2581883975,23225.690595425,22685.4151311427,21393.7138616287,21727.2794312245,22154.5318531236,23551.3984778616,22760.6906480096,21236.5439031771,333694.858533089,25,5,6.55816993225996,2.43193450998722,2.86215467766795,6972.30371384566,3845.03804663509,599.769262499086,501.895273826265,165.830400316928,795.487637606625,932.321356511591,1638.63372288248,925.277650376443
"10",34536.6318665332,36873.5272758724,32656.348563175,36138.3800283051,33944.801584281,33261.5905696571,35490.4280131086,33669.5450871789,33291.6740335868,35025.9334752119,35511.9063871483,33055.663942204,32654.2973606251,34012.3718306955,34483.425209616,33601.1075048634,34989.7876966578,33393.999805671,32678.3153841603,32366.6949441712,32774.2000575151,37929.166625793,31413.9211820222,32580.1036738714,34115.6542469483,505807.826326023,25,5,7.00531879111084,3.52280732381954,3.21408716130723,7137.96555472111,4432.25161295182,636.860632714381,955.425278911249,160.153224505691,793.222302720787,862.304266895923,1703.00986755427,947.763253668446
"11",23838.1799791257,21503.2069665249,22903.5983262555,25183.4424126231,22778.0883466288,22697.9474733872,21461.1248870326,23410.1191812871,21189.3173951851,24668.3844749508,23388.2347461147,23246.6395681907,22491.621989061,24991.9040352155,22903.5261191635,20960.5765040872,27499.4667159104,26024.0875689902,23319.7212893168,22970.910672085,21783.431241601,22557.1850719978,24679.0240928118,23313.9718894999,21236.3568463155,343293.910989619,25,5,7.51886962155626,2.8240066808875,3.02987448800638,6926.8506190136,3477.05980758479,1279.83632767615,790.065169592478,185.472602179439,740.480599295723,972.155696839723,1965.29517438012,1356.08535310781
"12",26097.546459076,28476.5791050165,28376.0002810771,24793.8938965648,25075.7680408942,27032.928540714,27065.2409261801,28083.2700335018,25217.3093696055,25852.124438478,27575.1564010632,26327.4702534261,28092.6069496672,26924.334614153,29314.6924455704,26062.7312336342,26979.455261943,27198.1964832443,26897.1829226586,26270.7706600456,25578.7586589345,25851.3996506987,26143.7519109177,30528.0583911182,25343.5320946616,397110.771492557,25,5,6.51643787852713,3.03976787259073,3.53060665427234,6208.26463774834,3887.34860655405,274.079468770492,664.172004517921,195.182994546617,1037.72152407033,1013.40534720025,1702.09193122182,894.104911706618
"13",21955.9520371046,22262.1441248404,24374.7650080453,24922.5313039177,23893.6051578309,23892.7947200592,24085.7220397747,26528.8957814537,23365.4261274976,23366.5744585663,26822.6606754918,26106.385505066,21394.2851325257,22767.9667794652,22557.6236743189,23926.5364511705,25053.7305674192,26187.2223681874,25413.3462836801,25480.5709327315,24977.932804076,22390.2161565871,22929.3744162596,24434.6183514466,23554.0151411626,355591.37937337,25,5,6.29040899403538,2.60815500007859,3.00542383257223,6516.36709253333,4211.34503975859,863.606113618561,625.611507509018,239.095467429628,761.398262173634,945.4821424893,1478.08982229508,857.794267808954
"14",20973.5003244373,26728.7213429181,26254.2987271475,24956.7574940395,27934.8052999177,23432.2989110076,28292.0787861345,26859.8893735088,28604.530544265,26842.1753558499,25772.3408619968,24498.6351597417,25647.7906511384,26096.9889216048,23422.3410249228,25984.9301633191,26590.9086223473,23994.0661075914,25172.2202110108,23465.1120818781,25583.6879313604,26257.2158015807,25685.1196938966,25431.7868086845,24460.4997454005,378711.239960069,25,5,6.75922529492945,3.03942329161562,2.89649932425243,6235.29905344721,4453.04571130724,465.441848607015,994.235418604433,193.022960051015,751.410281287928,929.142385640371,1543.62868519853,1380.63506111542
"15",18726.789096248,19847.1351658612,18151.7008062748,17826.7182058101,17500.0143224894,17601.8830872182,18343.6204882494,21451.8842774119,17674.2986145483,18202.1022152329,19149.7088098442,17798.3913269588,20465.1787910236,17864.1529022524,17479.3181708762,18858.481700518,19034.6107602387,18864.1819163047,20874.1677792028,17797.4028633877,18644.4668539485,20347.7911843638,19372.144239899,20184.8244864321,19547.8982968136,277495.217843585,25,5,9.75627090473038,2.43794496695711,2.19777143779867,6103.89705174284,3981.85064472203,254.298622845929,373.666454262041,165.840448407899,592.58717536941,961.177063083634,1515.21957507221,756.227202403134
"16",24683.7200946629,23671.950498924,23634.9514910809,22287.2721235869,23247.9508836116,24974.0951576004,26702.7281920324,23249.2759533391,23337.9931440234,23210.6022599388,23745.5692450812,24574.0757117929,24441.9468907618,22740.206751805,25387.3140086342,23339.1671912195,24970.9806656537,21865.9922684179,24541.5529921941,23956.4775776517,24263.2748146206,23414.0097579701,25260.8828995415,22504.2170604093,22972.4013194357,353775.086832939,25,5,5.67891200426032,3.03469304491793,2.61131308535246,6518.75651682166,3870.21617259955,739.885893590958,783.785715696005,251.683999360805,808.326214251651,975.490202527853,1733.77702090922,821.262318480412
"17",31482.4358845283,30547.2574140258,28845.962450787,31303.2219234158,25433.3118565395,27446.0783637163,26475.4708493658,26021.1023858386,31251.952957928,31326.8056280899,30667.7031213037,28292.5011901016,29532.6842485501,29340.8311373571,29763.2445042481,32392.5683258709,28513.9376771629,30779.2175490283,33097.4861532828,28292.3978769311,27819.2340538189,32669.3333751119,34266.3281735369,32259.4454425522,29525.3153621959,438815.349907371,25,5,8.40205746204668,3.54246966708108,3.29034410100912,6016.67777451212,4646.63300608372,557.758564901797,1401.50835685163,190.936576091256,825.879117595329,1011.17754219008,1415.00479053693,854.040372020411
"18",26649.3568474452,25635.9573921958,28432.327392016,26618.1794391945,25220.5243576088,27710.2108629176,27674.2044832443,25557.2860809451,26123.7506982404,26556.4196616327,25782.2509284708,25494.35824342,26168.5694682245,26382.9232299911,27328.5192237671,25510.1764029614,26346.516049384,25649.3480857913,26291.2441456884,26957.0372691947,26564.9211212004,27114.25181944,25341.2372710165,27385.8565146423,26060.0530210154,391549.362354244,25,5,5.26071604058519,2.67141506763046,3.14311051985546,6645.28609597471,4571.54021743354,460.182256890464,1074.69915860008,157.589174884997,844.566708067514,868.499602178158,1471.27558080822,837.848298297056
"19",26982.4403867516,24948.0876326283,25302.1318140219,25042.2772971249,26079.8389541466,24874.7611639914,26122.9825170003,25014.0103550853,25751.3008691177,24256.0894903239,23563.4263361445,27193.7020762831,25154.605313714,27792.9567164871,24842.1213374525,26803.5213964505,24327.618963438,25614.9336497665,25517.0412255986,22665.9174204283,26247.4672556802,24543.3514653613,26922.1970094576,25730.380712351,26613.998762015,377585.53248002,25,5,5.68932206471456,3.02009611641333,2.64916795842444,6731.96806593166,4091.00659720136,249.056301491121,878.533934871964,199.161270146542,612.543302988347,923.963723138321,1555.37416392771,1031.00900115591
