"","y.profit_statusquo","y.profit_component1","y.profit_component2","y.profit_component3","y.profit_component4","y.profit_component5","y.environmental_benefit_sq","y.environmental_benefit1","y.environmental_benefit2","y.environmental_benefit3","y.environmental_benefit4","y.environmental_benefit5","y.children_benefits","y.women_benefits","y.men_benefits","y.NPV_statusquo","y.NPV_component1","y.NPV_component2","y.NPV_component3","y.NPV_component4","y.NPV_component5","y.cashflow_statusquo1","y.cashflow_statusquo2","y.cashflow_statusquo3","y.cashflow_statusquo4","y.cashflow_statusquo5","y.cashflow_comp11","y.cashflow_comp12","y.cashflow_comp13","y.cashflow_comp14","y.cashflow_comp15","y.cashflow_comp21","y.cashflow_comp22","y.cashflow_comp23","y.cashflow_comp24","y.cashflow_comp25","y.cashflow_comp31","y.cashflow_comp32","y.cashflow_comp33","y.cashflow_comp34","y.cashflow_comp35","y.cashflow_comp41","y.cashflow_comp42","y.cashflow_comp43","y.cashflow_comp44","y.cashflow_comp45","y.cashflow_comp51","y.cashflow_comp52","y.cashflow_comp53","y.cashflow_comp54","y.cashflow_comp55","x.years","x.discount_rate","x.var_cv","x.exchange_rate","x.inflation","x.maize_risks_prob","x.percent_maize_risk_damage","x.soybean_risks_prob","x.percent_soybean_risk_damage","x.percent_market_risk_damage","x.market_risks_prob","x.institution_risks_prob","x.percent_institution_risk","x.farmers_risks_prob","x.percent_farmer_risk_damage","x.trad_seed","x.improved_maize_seed","x.improved_soybean_seed","x.pesticide","x.hired_labor","x.sickness_probability","x.medicine_cost","x.pain_days","x.no_pain","x.tools","x.transport","x.fuel","x.training","x.soil_testing","x.land","x.fertilizer_price","x.fertilizer_application","x.if_crop_residue","x.farmer_residue","x.residue_price","x.if_livestock","x.farmer_manure","x.manure_price","x.compost_preparation","x.tractor_services","x.maize_yield_sq","x.maize_yield_1","x.maize_yield_2","x.maize_yield_3","x.maize_yield_4","x.maize_yield_5","x.maize_residue_sq","x.maize_residue_1","x.maize_residue_2","x.maize_residue_3","x.maize_residue_4","x.maize_residue_5","x.maize_price","x.soybean_yield_1","x.soybean_yield_2","x.soybean_yield_3","x.soybean_yield_4","x.soybean_yield_5","x.soybean_residue_1","x.soybean_residue_2","x.soybean_residue_3","x.soybean_residue_4","x.soybean_residue_5","x.soybean_price","x.nutrient_partial_balance","x.reduced_soil_loss","x.price_saved_soil","x.percent_moisture","x.water_price","x.total_Nitrogen","x.Nitrogen_price","x.active_carbon","x.soil_organic_carbon","x.carbon_payment","x.inoculant","x.infiltration_rate","x.percent_weed","x.weed_management_price","x.household_diet","x.calory_price","x.food_availability_index","x.meal_price","x.percent_contamination_reduction","x.health_expenditure","x.mental_health_incidence","x.nitrous_oxide","x.methane","x.carbon_dioxide","x.payment_GHG","x.profit_probability","x.children_school_fees","x.assets_value","x.insurance_price","x.land_conflict_probability","x.percentage_land_conflict","x.GBV","x.crop_residue_conflict","x.percentage_cropresidue_conflict","x.probability_women_access","x.percentage_women_access","x.women_labor","x.saved_labor","x.off_farm_income","x.enrolment_cost"
"617",5658.62671857024,18082.5743684231,27055.2799041551,25321.9272323062,35352.2789361418,39610.6103919117,5.99477102383278,0,66.0170943252133,1257.18604353153,1323.20313785674,1389.60313244568,3005.33199308026,30924.4485572264,44275.4710979861,5658.62671857024,27267.2157171232,36305.9383471804,35763.7546245378,45860.1234226987,50184.8548730575,1695.1279523376,3021.35199069727,4106.87516758989,4967.40260657194,5658.62671857024,8147.29930969639,14530.6820270801,19765.7612741398,23930.4007325167,27267.2157171232,10823.6274787017,19391.7967237209,26358.9351941905,31884.3590958504,36305.9383471804,10683.3369134121,19084.2008475375,25949.4059309844,31399.2542811141,35763.7546245378,13668.6249095318,24495.938474285,33280.2902020827,40265.8991557298,45860.1234226987,14952.479590326,26815.0490074259,36417.9967080203,44066.4664760673,50184.8548730575,5,25,0.17683142978882,15,26.5260151860532,0.117795373308733,0.5768177325389,0.13244267406095,0.219320438558935,0.0371501677745129,0.154335342237337,0.151345250595575,0.137610809646482,0.123338658224097,0.285052560834596,253.781620495358,317.722002938766,417.798413129099,1011.28525448726,1622.59077815326,0.19487875375938,10.7602183087683,18.0247144467732,0,129.229009498506,172.949112214912,2.61779985837347,48.0331696874383,677.04249235703,689.51544762668,291.574400669959,115.900831553138,0.570847054079442,0,16.787921768272,0.319753462275286,0,31.3264036123502,23.0799811028315,518.83216192397,197.619307476644,965.755306196222,2609.54848500792,3684.24699005926,5899.12764319326,6194.77975606199,1734.73240876825,2578.47726986341,3020.9521204496,3061.82767328059,3818.57552600651,4502.64343344762,7.19287798045074,946.954533823934,1755.98741071791,1937.440100797,3602.24352249034,3906.37523757735,3550.49015684724,4710.9022328239,3714.59926378535,4508.11978731357,4765.97444322258,1.89981147208047,322.860187405189,167.320622932183,2.67738425057584,111.406753611825,0.986408909093366,59.8865562587863,0.549084405121909,2.23788988415669,1.04251543783103,605.063143974868,287.475165457077,0.259561207700273,0.448835989842317,360.49706490284,6.22331720446078,21.1468062155626,308.029189418412,31.8411605473797,0.22496846614984,225.144439188582,0.3100212032031,3.95777945419589,2.77839916077378,5.40319752168408,49.8712527581865,0.457239179486003,295.34238432801,953.587138315493,280.169494750956,0.554229860982205,0.088768695473082,0.419827923957835,0.324962938094432,0.0528469554956678,0.216100606253554,0.184422499819811,32.8067654398612,112.024350750357,1542.45368038936,87.7810843655707
"618",1528.45519461992,13810.7254527905,18894.6577405855,19342.295215847,24294.4665229361,26907.508875924,9.12055251981835,0,49.2106334837664,849.907029321045,899.117662804812,938.396995756663,3005.33199308026,20049.0517278368,31121.1634453094,1528.45519461992,18466.4650664799,23599.6079877586,24847.9418588574,29849.3237994302,32501.64548537,982.398320531351,763.527896554011,592.631098214704,1123.90997292011,1528.45519461992,8487.23236765541,9639.87651394824,10557.3506142401,14959.9882893639,18466.4650664799,10996.0801997505,12314.7008046397,13363.154146377,19067.869489056,23599.6079877586,11451.6720911949,13020.4476522874,14267.3064369481,20149.9005471371,24847.9418588574,13893.6486605367,15624.751206989,17004.0480979487,24148.6587717432,29849.3237994302,15155.4568007986,17016.8111169328,18498.9207731043,26266.5094161448,32501.64548537,5,25,0.327090749949036,15,26.4390938715438,0.152913499758882,0.467051285375651,0.131859144684242,0.302718292871022,0.0949439050655562,0.26555371913301,0.118355823834924,0.128454028257434,0.0770326550094546,0.303033429465803,178.626041266135,411.520444602752,428.278628510306,1058.73115350433,2639.24814480732,0.289403724678211,11.9344424753488,16.4287320841461,0,205.872501833876,165.960782405971,34.0899360199001,13.9169443722013,631.302780600198,631.287604323437,394.879627912671,102.433807160986,0.609772018033056,0,18.4133966160441,0.31412202251542,0,44.3149351574785,35.9100781932476,516.792197100805,277.712031376071,957.175472455238,2832.52122981571,3510.17780249846,5746.75082984931,5792.49028663301,1078.53334413977,2695.44680570922,3370.20605709175,3202.86557231175,3868.15918795938,4412.70631045315,7.24487816408862,2017.28576592628,2684.92560522611,2256.06608488224,3394.49282119456,4555.6087067202,3477.53343850177,4071.38548235726,4137.54043364144,4519.19510796257,4890.33579440279,1.14693185387326,357.053341347018,104.739815121308,4.30045684448257,120.186674096355,1.22772411567475,44.5385889902098,1.09356279389901,2.27225181302195,1.24171962257978,350.780511459029,229.832844210486,0.214795876873474,0.451837819840094,141.774583381456,6.22035178965939,21.4650304284449,322.971305333126,17.8861483865782,0.239069067598934,162.639090535643,0.251636907490208,2.89574986528016,3.60696610210554,5.47939716353059,31.99487665196,0.581456993427365,328.805806004228,2466.71102409781,339.118257860131,0.487909208825048,0.0780454968661738,0.379430846019066,0.350020749291174,0.0551503100304371,0.243640593335695,0.115904993208732,9.97104486419659,146.599058856804,1370.70921801058,90.6065114701036
"619",2271.95207126114,11161.894007964,14293.8224920439,12088.0956935177,18867.4242508513,19546.0999042978,4.64815850728309,0,25.6776987846355,1341.41512558172,1367.09282436635,1430.54880897616,3005.33199308026,1625.92068348921,24251.9062869027,2271.95207126114,18551.4120349533,21709.0182178178,20819.0288460886,27624.0351022069,28366.1667402632,1690.37274575512,1450.43772875414,2531.78418211824,2387.41269948069,2271.95207126114,9721.33667192957,11000.9791627293,17320.7918077383,18037.1664641459,18551.4120349533,11610.6083688855,12911.1225993794,20454.4476757299,21184.246974197,21709.0182178178,10699.4544962489,12267.8169189614,19221.4314684535,20122.7672680383,20819.0288460886,14739.2166724098,16385.058350315,25936.8765756365,26887.9704948998,27624.0351022069,15117.9331324525,16828.3497280791,26621.4706841642,27604.5174392483,28366.1667402632,5,25,0.052756124461102,15,26.0942588882317,0.12847745271299,0.597475786273711,0.119717050712618,0.2615009055974,0.0331652597987024,0.23744989995965,0.13615986506412,0.111223829019238,0.133046742031331,0.301480091170305,399.425978105162,434.174178953923,464.910855497126,930.704789176008,1794.62081996804,0.281738626395795,14.8956874599729,18.1505289656175,0,120.014261559601,163.06616862979,15.2791425349372,17.0513873060318,682.588356370567,629.078808256782,469.431203453653,112.185847886765,0.547705916332062,0,17.4365165315746,0.364493080275195,0,36.6074554106842,42.3891890211509,502.658651467857,309.134633253192,900.650454238424,2834.24217823472,3390.66847868644,6138.3487071597,5953.91097956297,1642.25053569346,2503.55837615121,3305.04906589715,3025.1814017226,3916.36578340815,4433.70639506251,7.28902107734133,2680.02750829881,2702.76316393391,2437.68990960252,3629.7510843046,3833.36499174754,4368.97102993466,4414.9427025595,3310.67930924162,4668.95028103398,4473.00695285485,1.50871840897684,385.814480260814,181.929664957736,1.54793610189956,118.799118352872,1.80666063794469,53.9759648427905,0.4661468719992,2.36839342968546,0.792257477264151,274.385493856947,262.226433159976,0.320511445906569,0.423628933570668,288.072787898731,6.65168896871382,14.3826221328298,319.748404027736,30.7980969432959,0.141693497921448,319.259326481223,0.229462044111677,6.27361752823712,3.39722103219412,5.40928976437688,49.8482951565904,0.672711396734943,240.63047413193,3717.81711941074,296.424344690633,0.534248891888126,0.0741578593884823,0.580866324987691,0.270360788201448,0.0970161905087322,0.237008798217057,0.119126773491538,55.8715181118214,143.751432815871,1304.22183910374,92.4600757297595
"620",3087.59138195281,23853.7155379399,31569.8732055199,30550.9719921598,42327.7102707908,47372.5144294087,8.32603098894042,0,101.181354130063,1185.82291232292,1287.00426645299,1363.82138102073,3005.33199308026,41570.3966811861,52011.5933840581,3087.59138195281,31635.0901687248,39452.4291904349,39518.1695352676,51396.0891680286,56517.7104412143,931.592125952558,1674.99550315843,2266.53985650201,2742.81015411453,3087.59138195281,9708.18829514431,17459.8887703745,22937.9030243861,27747.4916942568,31635.0901687248,12027.8204460612,21624.2425580206,28614.8293183667,34617.5645826678,39452.4291904349,12038.6937582622,21655.4202703864,28651.3668581944,34662.9298435334,39518.1695352676,15565.789482143,28023.6405137389,37268.4790814447,45098.0143853252,51396.0891680286,17059.7265069925,30736.5267264118,40974.1594399991,49591.0673801336,56517.7104412143,5,25,0.330817321878724,15,26.3255805852709,0.169827942460348,0.443708122381042,0.185276644188697,0.297285344860975,0.092157094789672,0.16429257995367,0.143257950911111,0.170191327101057,0.0318874943458069,0.27861315213054,201.329427684906,412.526236073244,562.548463473495,1258.95619792785,2781.03634092413,0.286733731779364,13.3479681558473,16.4719208652423,0,141.219427758639,161.112709486477,69.5117737713605,12.9488186472077,622.284706227211,648.159525417996,455.224577726239,117.282435610284,0.538206308859276,0,19.0061573848468,0.334565428142504,0,48.6910694637152,13.9359622647379,515.685657943979,255.659830965334,934.497234502055,2628.66240947995,3082.62170943329,6678.9057806727,6596.34376774258,965.780523627101,2508.20844311671,3239.88269366376,2915.91396821917,3980.27524616588,4423.46942301598,7.84188534401731,2169.3510859905,3205.24564819031,2157.19377719599,3539.05287293946,4336.3201817727,3634.78226914109,3971.15357947626,3908.4835058385,4045.88473325861,4724.50962566315,1.54943253078324,451.047368856897,144.015512715578,2.28227889360323,114.12277597784,1.94555995827551,63.2315497684146,0.587481175684309,1.95901943051321,0.926562668518689,464.067266306654,244.993364379215,0.3634236131498,0.450473017407594,343.139993610885,7.45259391579466,26.2371002342134,328.729704729254,21.8295797261273,0.184033492210497,290.900502671445,0.16321950386845,2.511925328945,2.51931783296036,5.62018358807349,42.8628204114151,0.663410122792076,171.153863970997,6143.01542310242,307.578814732524,0.495071282930259,0.0738500589328522,0.452092273060433,0.372006449645698,0.0567204732937468,0.281326095191095,0.144353685072179,30.9787155444232,135.913234936418,1459.33435182284,87.9215053629579
"621",4826.59399639033,16222.1813323474,26074.2628592816,22475.3740693741,30888.1134627812,35396.6673155014,2.46971892983214,0,75.9341902554628,1120.32189781878,1196.25608807424,1254.81876330225,3005.33199308026,24508.5600227265,39926.7436524324,4826.59399639033,27442.4418408644,37370.4575580541,34815.9564757099,43304.6300593725,47871.7465873207,1668.52218670193,3003.5710738907,4071.57044896831,4927.26318735454,4826.59399639033,9940.48636443045,16554.997846425,22687.1659650295,26917.9842590156,27442.4418408644,13269.6818959405,22544.8368887119,30825.8980599181,36774.9283770604,37370.4575580541,12413.3265125993,21019.7506514012,28658.6664418035,34082.8240445751,34815.9564757099,15274.0596279072,26172.3652986068,35625.4685629355,42512.2527468774,43304.6300593725,16831.6076758821,28926.1070423202,39367.1469499703,47017.436660699,47871.7465873207,5,25,0.235294381618774,15,26.0861210347967,0.112230143699489,0.528169133431724,0.142948535656666,0.261148477508615,0.0600635775486824,0.32921260125695,0.176172867723193,0.104556306966848,0.201426606109723,0.291153799601637,226.513320504517,441.684729717382,456.76248624122,1038.52906872659,2173.93533424577,0.253099924098826,13.1051014197053,13.7763238417716,0,196.117482996801,137.294243661582,42.2193466405206,24.6576691506813,372.2536678189,613.515590012338,341.789978832714,107.151315640217,0.501327851408033,0,18.0105037513358,0.241675974201851,0,37.8722553274018,12.7942270846645,510.197582193734,344.209571037048,961.64340868944,2870.49576118614,3613.63614493989,5159.9457352303,6298.19348061768,1553.10809414273,2560.83370073746,3427.40923137946,3024.75765593702,3945.82785593064,4355.3692370368,7.12636233733138,1872.99860084313,2696.2852736525,1579.30806113393,3675.81625000278,3986.6280375564,3186.8487978159,4307.13059084442,3458.46075609069,4160.37733143609,4511.32303752242,1.25169869144094,451.901382933851,163.914131778982,3.2281138271655,117.62467679316,1.3369404308908,70.4914025968192,0.17200387548193,2.96068917307267,1.70651195389742,410.529964599899,208.099515646807,0.258924163945348,0.45753278635983,282.091847063726,5.53892998879869,13.1036732897468,328.758820249205,52.6229163372082,0.337181535638235,238.95605774035,0.297666543596798,2.3918752043892,3.76767359588098,6.11588618321356,36.4148259363877,0.675472014269418,223.13690008987,3743.3299186375,463.707577875512,0.344976777734748,0.0873891858600982,0.532773655580639,0.348893491559686,0.0671616803123666,0.234587683868243,0.180853662021932,45.0634822491591,176.817152561999,983.541976272309,94.8933862213689
"622",2816.56703939568,12651.5781939459,15367.5673509207,14673.8032431717,20228.956530294,23007.2969469629,7.21998497200406,0,55.4945302497757,919.445116791876,974.939647041651,1027.52718959681,3005.33199308026,22877.429199255,27310.0817101884,2816.56703939568,17498.584488041,20270.0681752655,20440.2546540586,26050.9024714307,28881.8304306547,-364.788296644249,1007.66312417379,2082.83311143528,2959.23122369243,2816.56703939568,1114.00433613225,7635.73893840649,12908.5667105112,17114.590683577,17498.584488041,1120.39686849427,8776.19167697933,14956.0140754397,19882.8112876909,20270.0681752655,1422.19197147539,9001.88094093315,15099.4899789128,19954.4701320664,20440.2546540586,1473.71618158021,11311.6305853126,19226.595246552,25543.3996143541,26050.9024714307,1583.63043824423,12523.0743242113,21319.7472781173,28336.2969161145,28881.8304306547,5,25,0.227906578849219,15,26.1329457804147,0.131467185429062,0.452491841064547,0.137687910647286,0.250917564000892,0.0322718987422274,0.243369281745807,0.176329600823199,0.204272945532407,0.0929031697000542,0.393864317104152,187.497206882057,412.848804652831,477.540412738503,1074.95656453008,2881.02116853264,0.202653932250734,12.7854778081561,19.8577787051025,0,142.812383642707,175.126439973994,44.0549827961284,30.1361213157219,543.419577453724,656.757211783059,486.535157863421,110.968660729487,0.429120063138123,0,18.5545859268721,0.367733148079008,0,39.6186547005173,43.7453660177094,512.485148525289,270.866317519846,947.255666498028,2840.14368522121,3450.37485740569,5439.68123677443,6535.06797995952,1652.35331302096,2450.63067660839,3112.81563119125,2892.06495740013,3925.12911461006,4417.59585429465,5.62656685226456,2015.39219843201,2436.48540212593,758.82643906279,3564.3786901809,3801.26041952364,4014.16103940066,3897.56956738685,3749.59482106512,4209.96464759743,4434.72714614833,1.35517329853107,420.880303352568,136.765875691636,2.65271883080893,123.241611935212,1.60299688966568,54.6558792899776,0.688765955988887,2.42522312097593,0.312790697613699,196.739917635283,263.074469408256,0.236095168098052,0.472400935841513,240.799581930646,6.53807905996621,21.4604774161609,338.957362905436,13.1532508029546,0.26134021715133,233.068687939972,0.239957550858843,3.40024390028568,3.16940634225229,5.45292799317133,44.2830533137134,0.6172129534319,310.215936540674,2994.15256937374,300.085342712325,0.452156038075017,0.0960156867546651,0.416273515642156,0.303697939413401,0.0957487862380736,0.243308142691166,0.200769486126332,23.0261147050059,146.675831655585,1168.47031019696,98.2581878213828
"623",6561.00466514153,19465.9159034845,25819.6895965657,24217.3345801667,34642.6763146135,40015.6718157851,8.0059897047646,0,93.8712281373947,720.966344823974,814.837572961369,875.280631117907,3005.33199308026,32398.2920197382,44166.2100205318,6561.00466514153,27121.8114042714,33569.45632549,32594.1964257775,43113.4093883618,48546.8479476899,1939.7415385929,3508.66506502308,4759.72247196835,5761.07105440321,6561.00466514153,8031.18461520484,14459.1433625747,19651.478251466,23807.5633053845,27121.8114042714,9944.46003341724,17916.2477455219,24330.9618140228,29470.6331637438,33569.45632549,9717.83943397693,17417.9944600437,23619.5691205731,28588.9477193275,32594.1964257775,12842.4754507295,23059.6829726453,31258.4720879184,37825.1836977394,43113.4093883618,14462.8820385906,25969.935741299,35211.8049741415,42607.4908113646,48546.8479476899,5,25,0.186020357836486,15,26.5839637642425,0.115636338814624,0.494877940800972,0.147137885993436,0.205031536213522,0.0843338254157151,0.11110304175102,0.126136995039976,0.166058634588573,0.0746914445452187,0.347753896524042,303.744589298665,529.388938253145,421.172706189365,1100.31001865415,1941.96131387472,0.205222218205052,14.1196676449787,16.9738962620388,0,192.335079166655,159.467545839774,21.7695018943086,36.1399320110317,538.005705592079,645.659689063588,461.894352803458,104.412974738336,0.496142707833771,0,17.1812307387594,0.350408030945293,0,33.5076293251337,60.683884550625,510.353191245898,293.893903524676,959.599080216507,2566.58258651802,3511.39008823392,5174.31974334473,6684.53641857114,1894.7813407376,2609.86299674226,3518.43411088585,3088.80207170752,4012.80052062362,4423.68441562903,7.76050602830642,2633.38236674288,2702.38470810851,2698.11210611222,3932.61727500197,3777.28761846547,3872.47129915084,3911.45390223225,3466.88987502852,4441.3368904797,4720.63868044191,1.35184459850614,419.695444400242,164.560701954992,4.76547776757443,111.361647141755,0.878946589125315,62.2465611361121,0.636398862004768,2.61494336235449,0.849151764699311,208.528104080316,269.093464855747,0.344368954898629,0.443864871551939,212.35126529339,6.84517032194437,27.3663713079661,310.548682160806,25.6262406285068,0.302104816177622,206.04364721089,0.174714402645631,2.26865907009494,2.2332366933486,5.88935310361015,45.2338036762704,0.634246441590763,301.72958369272,1195.38004259872,322.094822518293,0.420434727227171,0.0786130357499163,0.403253386605617,0.36668178779756,0.0722575060618871,0.276392709341471,0.137371243579018,29.6830530888789,136.618459209844,993.820709432036,89.4693755108884
"624",5255.11588619582,19879.4583266372,25523.4324017785,25447.7018796158,38084.0887952698,40158.7478524503,7.52805890226216,0,94.4216967223891,1083.58852808552,1178.01022480791,1234.05431680378,3005.33199308026,26533.4600872235,44668.0597428829,5255.11588619582,36819.6910287568,42558.0868006206,43471.523109821,56202.3317221974,58333.0348713738,1472.07181694414,2758.83897970016,3780.52585755441,4599.3071773765,5255.11588619582,11654.8964748791,20897.8587775568,27133.8444292552,32064.1034109142,36819.6910287568,13335.7637091007,23934.2866705074,31271.9264592964,37098.7105726428,42558.0868006206,13634.956717763,24477.8888929637,31930.281424517,37894.3961612917,43471.523109821,17389.4208718137,31281.0149689779,41168.9043981567,49061.203082961,56202.3317221974,18052.9760210609,32430.943088976,42725.6094993037,50941.249586624,58333.0348713738,5,25,0.326428453475932,15,26.4090911895988,0.128107796439345,0.435296957970419,0.147804078579211,0.246273602305678,0.023246240443577,0.102446727027247,0.190532272519608,0.129817428511816,0.0147782807598667,0.282778999326741,244.008762681955,366.489940268214,482.915948192912,1231.3661376915,1953.66773927011,0.210513111574317,11.855738189314,15.8223469749237,0,112.727623100854,161.424337240034,5.85098661316864,7.22835942559881,308.675212488709,672.642773751541,389.987863163626,121.648723925646,0.519352085765028,0,17.3606651448706,0.27062573253643,0,41.2311286604763,54.8079069986788,493.356799343535,439.146397738885,891.45195044265,2719.86015326913,3415.18208135216,5738.25683530372,6861.97901116568,1488.13432821719,2655.3043930729,3345.55507705072,3088.28220289231,3917.39422831744,4434.59604081187,7.55957865870015,1628.42439250239,1748.08373401441,2401.09491392089,3587.39050894918,3925.85266517282,3626.62790883076,3617.92859612698,3471.9771221609,4839.42563065527,4308.63595595684,1.25686997915379,421.809867336266,145.130408211563,2.58670877468466,116.130083156644,1.8103991499665,63.4788803854816,0.616815087321117,2.90822349825402,0.950338631669463,284.012758172759,251.505926059521,0.211432765888186,0.425613346649682,342.022497252142,6.11859417904892,14.3855368876369,321.844226204,75.5951249227436,0.307997832476997,245.125071840299,0.227344512392413,5.20264554375795,1.7409237125277,5.75770855993644,40.7698255701901,0.588489738781063,205.348412839655,1564.8704365095,403.990171316189,0.441384115001649,0.0884682953456223,0.308239067124555,0.237538973747749,0.0725123037078005,0.249840856635439,0.0701944523974227,29.9227824007821,154.740509723213,1258.51103082104,90.8019961026061
"625",4306.74376396425,25167.2347017792,32093.2071101859,31994.4066889622,42445.8246265123,48373.1639704056,4.67016539213359,0,93.4892400652654,956.52502687064,1050.01426693591,1114.87330480384,3005.33199308026,37594.955518316,52763.2948488382,4306.74376396425,31164.6298000226,38184.0914484946,38948.3268140763,49493.2339916917,55485.4323734529,1299.42980979984,2278.45536454291,3110.70093942916,3775.33767198583,4306.74376396425,8863.43864622117,16615.3664843002,22308.6612628079,27212.576635283,31164.6298000226,10947.6295299946,20375.947057482,27405.0443189804,33377.8071596796,38184.0914484946,11173.3139708366,20770.7158903103,27945.7762572757,34035.5689846824,38948.3268140763,14328.1362419313,26417.4240936873,35601.7689127599,43301.5139169148,49493.2339916917,16092.9125166553,29630.6798488193,39970.0148684155,48571.1220870673,55485.4323734529,5,25,0.170225073611699,15,26.5657060697826,0.0953976856559066,0.394833804886479,0.117743164624565,0.222962915190166,0.0732485902119603,0.0942505750868555,0.133171634218258,0.161660372082207,0.138355839004226,0.348438595414232,155.557389561873,253.97246859107,508.736180640435,983.49425228553,2032.15470855629,0.276386768781878,12.1722423374768,18.6200577067307,0,234.444162113017,206.273989282497,15.547680759029,34.4992360269443,458.976519639622,654.32653491467,375.263827789835,108.524312182196,0.495938955751817,0,20.169138228518,0.24725886496272,0,42.4632515159174,43.7992474857625,517.220891575326,229.528279092044,906.493355747146,3077.55330688052,3351.88111546614,5530.78940622711,6773.12744520084,1141.05685238898,2528.96553098654,3168.47231158878,3194.43774928833,3826.24278821127,4402.46798335825,7.68937221257526,1698.5899332693,2168.97269845862,3010.50142113802,3665.88558686198,3418.49698328695,3772.47547700737,3818.1128358116,3577.4817467079,4381.32521802518,4642.70690169638,1.92161648531412,417.031093412658,157.043296933809,3.90214926220272,111.452402463045,1.51134989857024,56.7449210177235,0.509347933841908,3.08522336990079,0.656372256345172,325.542215134956,305.260514068177,0.32540720631047,0.376919787371637,321.234854599864,8.782008726296,15.3830065286521,302.49080441912,25.0644120497786,0.285403444424364,202.975462557399,0.210671793302038,1.57065908351388,2.08800853004603,5.73079725299117,37.6014308475473,0.624769077847616,192.572712803367,857.247760615559,360.986117421534,0.422928929851553,0.0763318450115602,0.41675854225302,0.335550437512044,0.0630899344072386,0.237126921020039,0.184500362396278,54.4157777151303,150.473554038278,1509.13990115873,96.2690949411948
"626",3091.91707590553,16946.7555711736,22376.4541212046,18078.3280607263,25646.1011197046,29201.6595078142,9.42491603014786,0,53.9251831667785,1440.03974887449,1493.96493204127,1565.85554660828,3005.33199308026,13830.4843714432,34042.7726280512,3091.91707590553,24343.0868819213,29826.710615119,26914.6991203485,34536.3973624935,38163.8463651701,1439.07508429404,2635.57305951029,2444.51645626362,3210.03183335044,3091.91707590553,9277.71216125586,17479.3246475378,18542.9097966476,23803.2880496841,24343.0868819213,11604.8142623868,21667.2812658891,22793.4786432638,29246.7705384433,29826.710615119,10184.8963797024,19111.6356204456,20463.9219264607,26190.7391390641,26914.6991203485,13412.1623870146,24923.3115295944,26371.4913004782,33750.9593863402,34536.3973624935,14916.6244943556,27628.5381424707,29172.1569660049,37321.5810949963,38163.8463651701,5,25,0.0259061010401601,15,26.048901846597,0.122153091552743,0.577175742781031,0.148571122463343,0.257936111170433,0.0572122329627241,0.203762188886761,0.135286041004382,0.208564930634159,0.0320117899307847,0.206775895295082,196.708057647795,531.66219823647,436.999765785801,998.142587694019,2617.95626469026,0.272519513439594,10.9308779265181,14.0284003796311,0,167.540780835365,185.931263436552,37.3738718064645,32.8087944801307,520.54708967897,667.270348624112,450.181895772801,107.171078096688,0.508514327257189,0,19.1121359047323,0.311183582281695,0,41.2190264772197,54.204294956589,524.740934959978,293.908363883678,931.549280023129,3187.28204727033,3479.3703247933,5945.38522959826,5556.01957670532,1380.94696324209,2541.19745747188,3238.77738476854,2872.27161201456,3871.50242577074,4438.96730159641,6.76513906385461,2413.52983845137,2442.35659361285,1852.92492868376,3104.55476053146,4474.27922122155,4055.214093855,4390.98739297678,3250.27366990816,3817.42488622907,4403.10207682901,1.63665415683811,340.991497148891,173.614872955763,4.46647906402389,111.516828744353,1.63103454559266,62.0962127763721,0.788542376576312,2.39839746909488,0.820957978652392,289.971595879328,218.372818013757,0.403972945028113,0.488347109229361,222.818052354259,7.42807816058675,18.6535643658231,333.317832833304,27.974285758761,0.0955041323747279,332.421419605466,0.271573702608918,4.14657806316115,3.04741508863035,5.69449466412047,24.5032220491339,0.615663683695866,136.648427144994,2676.13600069593,435.38352514766,0.579557080548,0.088337927236945,0.567020271069955,0.266571003462408,0.0410637307177066,0.272508823201079,0.109939217531936,20.2549447196299,152.862348303991,1372.86219151153,97.2775879317341
